Unnamed: 0,domain,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_5,inflow_from_6,inflow_from_8,inflow_from_9,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,srcc,pearson,cosine,residual_norm_L2,residual_norm_Linf,kendall_tau_c,kendall_tau_b,abs_srcc,abs_pearson,abs_cosine,abs_residual_norm_L2,abs_residual_norm_Linf,abs_kendall_tau_c,abs_kendall_tau_b,weighted_jaccard,binary_jaccard,spec_L2,spec_Linf,degree_dist_L1,mcs_approx,laplacian_spectral_dist,netlsd_dist,motif_counts_dist,degree_distribution_dist,ged_approx,trim_srcc_w,trim_srcc,trim_tau_b,trim_rbo,trim_sign_agree_w,inflow_from_0,inflow_from_1,inflow_from_3,inflow_from_4,inflow_from_7,inflow_from_2,model_id,AC,ANE,ATC,EMD,acc,alphaReQ,f1,l2,ood,rankme,edge_start_ratio_deep_vs_shallow,path_redundancy
0,photo-train,7.714602903141568,0.0057279570028185,3.729224678602544,3.729224678602544,4.086235549038975e-05,1.2750728130340576,1.2188455340287807,0.0010903886591402,46.5161391513485,113.70108908277189,84.21181358759951,47.42247265263299,20.517763016078163,179.27115789929772,0.0011360573270486,0.0011061018231224,0.0932470708934626,0.5433565089814876,0.0002196913847001,0.1900449693202972,1.813664436340332,22,5.060725837291879e-06,-9.717593901907917e-08,2.32441959568078e-06,6243.082224330188,7.120096419669184,3.58541905541649,0.3985635174137333,298.6666666666667,0.0143286462849906,632501890.4294851,7.464646175972127e-06,1.5798911853347195,3.707042300871544,0.0056163851679285,0.0012273307978693,0.0022374417892917,0.5555556686268056,0.0004153823403983,-7.976163726016177e-06,0.0156597551137618,7705957.458003197,0.0006126951570272,0.0056163851679285,0.1007388179727672,0.4212097525596618,1.8902337473036823e-08,3.729224920272827,3.062612295150757,0.6154724955558777,1.0,0.0,0.2284720487037246,0.2273119734665704,0.7097464527192615,0.0038999907355552,0.004336660651663,0.0099031390910728,0.0448017833358769,0.9999999996778506,0.0,5.076745089894962e-06,0.0012275790667484,0.09451627656603,0.0148597928533214,0.0,0.3990644207007455,0.0,380627.2641862914,3.676479448481588,0.0,0.557990263406152,0.999999999999,0.0,0.0016354704381123,0.3954638727299617,0.0945162765963839,0.0148597928533214,0.0,0.3990644207007454,0.0,1181.5240126065476,3.676479448481587,0.0,0.5579902634063766,51,136,0.1066666666666666,1.0,0.4176414036420628,1377.216240077479,6.123013516173988e-05,0.4864734674136292,51,168,0.1317647058823529,1.0,0.3094212688637386,907.9690390191064,9.461750539841308e-05,1.3017444807027707,0.1058910259418,0.0559054560176252,0.2176707118371268,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002695191942621,0.0031041493639349,0.0003733914054464,0.0002196913847001,426,0.0770452323419499,0.5413156668843145,0.541476295001501,0.001544578296019,0.0010369952988185,0.0560187107073616,0.0560187109724587,0.5220596164032307,0.6743707580048071,0.6809629366442974,0.0014825191705284,0.0010369952988185,0.3663141247189044,0.3663141285329165,0.1616071249399125,0.1997063142437591,0.2441832451019413,0.1455755244710894,1.272257619597371,,0.6097364084922228,0.0516180447805646,0.0210023874880835,0.0650944554904119,,0.4862989316269125,0.2340656975936121,0.1641406633290305,26.1168087748235,0.9999999999568226,,,,,,,0.0,0.5119217038154602,-1.3524099588394165,40.92606422703511,1.9913134574890137,0.5339805825242718,0.7795690151748643,0.49981489777565,322.44194233989174,,229.14987182617188,,
1,photo-val,7.583197973610764,0.0069478726945817,4.261194195240644,4.261194195240644,0.0001208811754622,1.3922123908996582,0.8035980712121616,0.0011689628063283,28.67629017437936,125.35803866157596,57.2376121308066,29.22568236263218,14.837626007257,105.39879719895646,0.0012344044681276,0.0011902643138137,0.0700705925213079,0.4605211299783777,0.0002188081707572,0.1964333951473236,1.813109993934632,22,6.4155708063539024e-06,-7.973430349093204e-07,2.9745706508786763e-06,5772.974651683291,6.710209384410948,3.701141099352256,0.4164285960136031,420.25,0.0194044146588801,412655022.9112436,1.2011362213705126e-05,1.3934116558111125,3.764266644062218,0.0059239565866959,0.0013021124526177,0.0024295432458697,0.4894306846182797,0.0003641769714196,-4.526081772791808e-05,0.0095847025381821,7269590.670076255,0.0006818195362462,0.0059239565866959,0.0739138230292049,0.3255235850811004,2.158641621008428e-08,4.261194229125977,3.044851303100586,0.6574579477310181,1.0,0.0,0.2254483117071476,0.2197492489160023,0.7226486164016097,,,0.0087338623380131,0.0488682723443748,0.99999999974619,0.0,6.447205824761724e-06,0.0013022565156699,0.0966798404011392,0.0201301344820282,0.0,0.4198083643797022,0.0,253851.02541696493,3.719204301616775,0.0,0.4907969424311976,0.999999999999,0.0,0.0016363642264061,0.3305255072922068,0.0966798404255808,0.0201301344820282,0.0,0.4198083643797025,0.0,1000.162300837149,3.719204301616774,0.0,0.4907969424313617,48,131,0.1161347517730496,1.0,0.3528459300106972,1182.9255977201087,7.150047604255014e-05,0.5519246136225001,51,146,0.1145098039215686,1.0,0.265447438758204,881.5592649967095,8.163280621204228e-05,1.1433550087684563,0.1523601888045217,0.0824620620758004,0.2760525351542511,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000283171335468,0.0039399578236043,0.000406676903367,0.0002188081707572,404,0.0527642408767188,0.5339807686328043,0.5341443991174223,0.0015272834227615,0.0010121163868461,0.03733885522446,0.0373388553304164,0.5232184280165197,0.691559638795761,0.697475558950191,0.0014411577029098,0.0010121163868461,0.3672043094517773,0.3672043125793531,0.1904148420870688,0.2082066869300911,0.1113782810246373,0.0565375043543666,1.1911686184823114,,0.1974798059231186,0.0246496350260061,0.0602334379790003,0.0757839456367662,,0.4208371111303382,0.1209148300212945,0.0869609695783825,27.83358049450963,0.9999999999589212,,,,,,,0.0,0.5141902565956116,-1.346685767173767,40.85365853658536,1.653610110282898,0.5365853658536586,0.7568386842875157,0.5112013816833496,322.44194233989174,,98.57196807861328,,
2,photo-test,7.641680855870466,0.0083359442651271,4.2507130489268965,4.2507130489268965,3.714382955877227e-05,1.344173789024353,0.7922495534741684,0.0012817325825018,34.18257349844767,94.76475799941774,62.52235463250052,34.85028734416854,18.24107988805688,123.7354538338236,0.0013461508703755,0.0012924409006416,0.0778492835409921,0.475350327224903,0.0002466207079123,0.1996631622314453,1.7987734079360962,22,6.426803007655489e-06,-1.8246640206802943e-06,3.61836408635667e-06,6432.887901528428,6.247909693062589,3.6599732477307647,0.4352061772446966,34.88888888888889,0.0182603547038464,361345564.0624901,1.1185977465677482e-05,1.6833092926370177,3.663897063535265,0.0061671575846833,0.0014298412609911,0.0023832223689028,0.5154156617094343,0.0003716696910587,-0.0001055224973545,0.0121014266844493,6248281.265876044,0.0006468984284942,0.0061671575846833,0.082689426343619,0.4064186811447143,2.517066199914097e-08,4.250713348388672,3.042099952697754,0.6413647532463074,1.0,0.0,0.205903467350779,0.2162518341708627,0.7120194963814526,0.0025592485785338,0.0068609209622567,0.0107286662731292,0.0436431757067396,0.9999999997632149,0.0,6.4348008475222526e-06,0.0014301087757992,0.1958113107027125,0.0188519621565836,0.0,0.4369422044910946,0.0,245293.7244407925,3.623506583177457,0.0,0.5186681097574812,0.999999999999,0.0,0.0015236645836674,0.3386283653699047,0.1958113107488819,0.0188519621565836,0.0,0.4369422044910948,0.0,1035.9342094335573,3.623506583177457,0.0,0.5186681097576353,52,163,0.1229260935143288,1.0,0.3854972608279059,1069.369602363499,8.665689840094223e-05,0.6828162382797621,46,138,0.1333333333333333,1.0,0.2783439249823836,909.1374030134508,0.000100883048602,1.0664714275018854,0.125356167109176,0.0668693246737267,0.1835869741835508,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003168349503539,0.0042232396081089,0.0004572984762489,0.0002466207079123,423,0.0488826639124415,0.4254841090281334,0.4257127297755923,0.0015754170507662,0.0011281380066066,0.0356561144327985,0.0356561146690878,0.5324354563274444,0.7416775855282458,0.7465277332997828,0.0013914680741793,0.0009720900925458,0.374492743133015,0.3744927477416952,0.1915921287979026,0.191800878477306,0.1470895870200601,0.1388683639861546,1.2242479377260311,,0.2632260309024664,0.0386178103156564,0.0498966545736976,0.063080889436247,,0.3638744709635854,0.0764047465426287,0.0565767760986625,28.220145404778783,0.999999999958784,0.0024670841165994,0.0029169106524607,0.0025526631579651,,,,0.0,0.5196356773376465,-1.3326280117034912,42.51497005988024,1.6561341285705566,0.562874251497006,0.724436796809408,0.5296294093132019,322.44194233989174,,97.75558471679688,,
3,cartoon-train,7.645648001010187,0.0104543436318635,6.492788011028736,6.492788011028736,0.0004880873616457,1.267270565032959,0.3182460229876326,0.0011045597453627,15.927021972211076,47.32688233930162,30.635202808822715,16.386801084672197,9.906917982655704,54.04178174953897,0.0012125801598301,0.0011841342167429,0.0444827394604317,0.5622463895422314,0.0002103743172483,0.2088650017976761,1.8210408687591555,22,4.416658213659791e-06,-1.5152242475155838e-06,5.001045644619228e-06,4620.041077669214,5.120347899840885,3.5390610586990774,0.3581240984884521,18.666666666666668,0.0385166562312108,265431412.9241585,1.6903136177390186e-05,1.5245644894791923,3.347695594815817,0.0059892762237212,0.0012766383074336,0.0025621955363745,0.5033027183419567,0.0001620219893381,-5.558493052153297e-05,0.0067300945410581,7235559.940328257,0.0006200796293053,0.0059892762237212,0.0468325757181694,0.8160228133201599,2.9942704315999435e-08,6.492787837982178,2.9334607124328613,0.7105751633644104,1.0,0.0,0.1551531766254804,0.2374618699275138,0.6910073346990323,0.0069745390471775,,0.013616101762109,0.0449821309930495,0.999999999806087,0.0,4.418783189472147e-06,0.0012779543365691,0.0008533992983928,0.0406169514197837,0.0,0.3668522501940301,0.0,155515.43685836284,3.283021085131844,0.0,0.5004207450316172,0.999999999999,0.0,0.0008568590060468,0.2478118150749861,0.0008533992985574,0.0406169514197837,0.0,0.3668522501940302,0.0,801.9860831754911,3.283021085131844,0.0,0.5004207450317695,45,103,0.104040404040404,1.0,0.4007450566666489,1076.8388493319417,6.992248867102334e-05,0.6349872635473814,42,103,0.1196283391405342,1.0,0.2782138455003967,867.7346475197213,9.32453530331584e-05,0.8089017029214207,0.2780555167655987,0.1614776315223097,0.4378914865350693,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003076180000789,0.0051569547504186,0.0005009347805753,0.0002103743172483,348,0.1078193634252626,0.3425113646123429,0.3426992207025789,0.0016175159684026,0.0011121487987111,0.0813860577921277,0.0813860582543676,0.5380324812766586,0.629820261960315,0.6373310134304786,0.0014033047496565,0.0009880793004413,0.3797225817541908,0.379722584988388,0.1748719840159056,0.1601255886970172,0.1215613218741547,0.0749270593595209,1.2859358704242634,,0.6063337626924772,0.0452732571837895,0.0982939359499526,0.0896657585245645,,0.2787564050025815,-0.0188687749490201,-0.0160925287005373,22.699425735173666,0.9999999999633667,0.0059580235711177,,,,,,0.0,0.5083643198013306,-1.3546987771987915,44.7872340425532,2.0362648963928223,0.6335106382978724,0.7447806429610113,0.5607878565788269,322.44194233989174,,177.612548828125,,
4,cartoon-val,7.660635113718319,0.0127820651978254,6.516680978143729,6.516680978143729,0.0004664832513299,1.2970938682556152,0.2405465061275051,0.0011834003332682,14.58194457639697,43.519308767690895,29.56062229504031,15.013761622090428,9.185069989262944,45.2258515640515,0.0013081552341986,0.0012790257233632,0.039379068485118,0.4736819411567447,0.0003039837174583,0.2046595215797424,1.8194934129714968,22,6.736985381693696e-06,-5.024476238256892e-06,8.76953403531406e-06,5035.386981362968,5.174481749766331,3.5851822769970667,0.3503092050733175,124.22222222222224,0.033692491600798,222199113.58069345,2.1430173383077697e-05,1.231867248982646,3.2633627050992784,0.0059831100235743,0.0018496948404543,0.0025152564736928,0.5009508522385899,0.0002028019631661,-0.0001512506792697,0.0079467512179014,7381349.534751841,0.0006451077126225,0.0059831100235743,0.0556809497016179,0.7967739105224609,3.1416512058513035e-08,6.516681671142578,2.9054081439971924,0.7222259640693665,1.0,0.0,0.1422370658328557,0.2623462381453744,0.6701239962579588,0.0133940446494366,,0.0123316272367864,0.0418040937104436,0.999999999851404,0.0,6.739385513423493e-06,0.0020344294185566,0.0009969748189415,0.0355497406083231,0.0,0.358395402894947,0.0,120422.3312738872,3.193510997865742,0.0,0.5043101457610291,0.999999999999,0.0,0.0010014456576672,0.302308052119283,0.0009969748190887,0.0355497406083231,0.0,0.3583954028949468,0.0,810.4009525293753,3.193510997865742,0.0,0.5043101457611373,49,121,0.102891156462585,1.0,0.4670018609969538,953.0835550383586,7.99903937517173e-05,0.7827484600589315,45,110,0.1111111111111111,1.0,0.2555167459567562,956.8778543146636,9.382726454469071e-05,0.7180661877539125,0.249592676093578,0.1425911973086108,0.3475900694813326,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004177101072855,0.00672965683043,0.0006615885649807,0.0003039837174583,373,0.1360703015113817,0.3990315792484555,0.3992038628212388,0.0015829893461605,0.0009984411917685,0.1021657404745735,0.102165740764489,0.5454850130738171,0.5654692912234993,0.5753843818386246,0.0014186379096851,0.0009984411917685,0.3856990760017335,0.3856990789214616,0.1970097568544643,0.1771956856702619,0.1972880663474988,0.1737373216197403,1.2878785028820896,,0.6525824139927362,0.0618885682232406,0.2297069440504885,0.0930275355936446,,0.2736581478949451,-0.0159709197031274,-0.0190521164684273,20.661549019268044,0.9999999999658216,,,,,,,0.0,0.52409827709198,-1.32331120967865,48.69565217391305,1.7164479494094849,0.6478260869565218,0.7262687374248625,0.5892211198806763,322.44194233989174,,90.25989532470705,,
5,cartoon-test,7.647613721861575,0.0092532448470592,6.720075599721955,6.720075599721955,0.0005693959606105,1.274967908859253,0.2267320467136278,0.001111477411916,13.698924152647484,39.1665559303337,26.9503063864158,14.123952040275578,8.511217770786695,45.32944778353532,0.0012362034993032,0.0012022017807851,0.034549298807067,0.590358325962739,0.0001984885457204,0.2107586711645126,1.8174068927764893,22,1.3617889337346486e-05,-1.465271853149523e-07,7.484966878876361e-06,4928.216904041745,5.575027977985829,3.604340573084126,0.3393583385542304,64.75,0.0493662453051954,192441588.01045173,2.2527188735743884e-05,1.4072772338935766,3.315766901451578,0.0057101918056974,0.0014479060168323,0.0023919050136278,0.4767822270723424,0.0003805913895126,-4.095124879535444e-06,0.005846395511562,6885726.61505609,0.0006295875817345,0.0057101918056974,0.0404659300723213,1.03204083442688,3.409937576748234e-08,6.720075130462647,2.9039337635040283,0.7232301831245422,1.0,0.0,0.1524191042536009,0.2593539181494055,0.6569223058091014,0.0072765091773654,,0.0163178522921819,0.0482229388035691,0.9999999998475734,0.0,1.3739676390299996e-05,0.00167178148112,0.2929997560971748,0.052353011396236,0.0,0.3372024250750515,0.0,118111.77160308108,3.2339629308770315,0.0,0.4786318252814153,0.999999999999,0.0,0.0020942923098083,0.2548239856698312,0.2929997561415428,0.052353011396236,0.0,0.3372024250750514,0.0,774.8763208034807,3.2339629308770315,0.0,0.4786318252815242,47,115,0.1063829787234042,1.0,0.3290355887091605,970.5459427304088,8.241518961675089e-05,0.759799876844829,43,98,0.1085271317829457,1.0,0.2467956811323676,899.1394931211989,8.95571802720425e-05,0.6759496961999423,0.2821252134776141,0.1642292067448874,0.4173760489333263,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003597057657316,0.0065605342388153,0.0006032993551343,0.0001984885457204,364,0.0622896167509795,0.3696023853069657,0.3697367358128608,0.0016103938994926,0.0010291485832567,0.0475359391572422,0.0475359393371656,0.5397906667489379,0.543092094661648,0.5537679023721511,0.0014385591064756,0.0010291485832567,0.3808867424967093,0.3808867453800083,0.1863811121398986,0.17601246105919,0.1475014863778318,0.0720445647540725,1.3017397950266376,,0.4496285277372589,0.0426897649109856,0.1174953986821847,0.0537776874504859,,0.2210917968279491,-0.0713695049103678,-0.0534766420472203,19.53688944145417,0.9999999999671116,0.0067982215716178,,,0.0051082541967587,,,0.0,0.4933625161647796,-1.3768694400787354,42.73504273504273,1.7168859243392944,0.6239316239316239,0.7320829805375023,0.5398983955383301,322.44194233989174,,90.30638122558594,,
6,art_painting-train,7.611293624437875,0.01010896358639,4.883766783314643,4.883766783314643,0.0002082238963794,1.2375500202178955,0.4469805652404984,0.0010329421623467,22.676802518043,43.224391528164574,41.43050783739532,22.86772906951274,11.618862820116131,107.54446798531546,0.0010896925372172,0.0010796134558255,0.061009255944518,0.4597769204174987,0.0001832642301451,0.1895209997892379,1.8200091123580933,22,6.910776619312686e-06,-3.05553981386042e-07,3.82967036067507e-06,5323.878897133187,6.117466714061671,3.5379358954188747,0.4031174456309265,138.6875,0.0348076077462103,444413327.2658605,1.1201111922138692e-05,1.1321695271837766,3.4362776618829267,0.0057964454135293,0.0012057893743586,0.0024274339504563,0.5549500812594956,0.0003869173411526,-1.710720850357848e-05,0.0120045003852554,7937719.124400161,0.0006271226457846,0.0057964454135293,0.0675091748192463,0.6479611396789551,2.182172487152912e-08,4.883767127990723,2.9834978580474854,0.654212474822998,1.0,0.0,0.1687096962484497,0.2649563268723146,0.6701961977085447,,0.0054506672855007,0.0030902387805075,0.0376606156259087,0.9999999997647,0.0,6.950725976516501e-06,0.0012061551700841,0.0117681950375493,0.0360630077920762,0.0,0.405783677015256,0.0,233733.5417223936,3.4035433114243485,0.0,0.5519922761782903,0.999999999999,0.0,0.0016355054415068,0.2838082454464504,0.0117681950403066,0.0360630077920762,0.0,0.4057836770152561,0.0,993.342950015643,3.403543311424349,0.0,0.5519922761784685,49,123,0.1045918367346938,1.0,0.3704243055121857,1143.1473922710516,7.125809720483746e-05,0.7442777060627277,50,136,0.1110204081632653,1.0,0.3085954246444778,967.8469682750664,7.67756594917124e-05,0.9425179833342804,0.1566021553014958,0.0849529881744593,0.2104082307260421,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003025798941962,0.0042498945258557,0.0004687212349381,0.0001832642301451,389,0.0475004893377744,0.2597821504115452,0.2600526641011234,0.0016644782544066,0.0011439462541602,0.0355357411110114,0.0355357414474919,0.527608194144726,0.6721245650715539,0.6788555352786331,0.001410397603876,0.0009562818449921,0.3717930481132555,0.3717930537453099,0.1684273521923534,0.1981566820276497,0.1816668523640818,0.1253995081448905,1.3997980921707742,,0.2895707774363067,0.0431016202213654,0.2074798791173834,0.0715046117893907,,0.3905873492413727,0.1694555589744892,0.1221117581457177,24.24757528467031,0.9999999999590976,,,,0.0093832263610099,0.0092627273662136,,0.0,0.4955305755138397,-1.396188735961914,38.44282238442822,2.014557361602783,0.5462287104622872,0.7528625591014695,0.5154700875282288,322.44194233989174,,223.21990966796875,,
