,domain,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,model_id,AC,ANE,EMD,acc,f1,l2
23,location_163,6.891953032484986,0.0043309219181537,17.194379806518555,8.301348941586184e-07,1.0764131546020508,0.1298030971854682,1.0706018724029132,1.070601871628334,1.4151323129740832,2.1377079674095527,3.7646698632746407,1.2501934535724428,1.900742202387562e-05,1.7746894171111194e-05,0.03007626063803,0.0704578545368983,1.062358387571294e-05,0.2058985382318496,1.873241305351257,19,6.720508217973883e-07,-9.755177506699979e-08,1.4147887150576244e-08,1858.9946360884503,3.86854220665501,3.009861867132621,0.2970835737508973,30.5,0.0781403891229939,694198138.5691456,1.1816423246147723e-06,0.842036948705969,2.7481587706417416,0.0102939695962951,7.9699228492669e-05,0.0053741184819408,0.5350490726528702,0.0010634467955033,-0.0001543649968518,0.0354257372733409,438702.1778488941,0.0018698195373072,0.0102939695962951,0.1261152983702765,0.5195931792259216,0.0007713539525866,3.4706742763519287,2.6336164474487305,9,0.3229630291461944,-2.9840049743652344,1.8069806098937988,0.2574712643678161,0.0441176481544971,231.40927519748715
24,location_169,6.986674404843232,0.0067705400288105,19.25501251220703,2.468212358053279e-06,1.0560669898986816,0.1302311980656768,1.387837445195764,1.3878374451588171,1.676489563783421,2.3479362466067686,6.538674586765987,1.7914088766775074,2.734083089173112e-05,2.6950042483875336e-05,0.0273891505618089,0.0766439362063125,1.4977817954786588e-05,0.2045268714427948,1.8313933610916135,15,1.0493405839057554e-06,-2.5115712203097552e-08,3.6862497437464776e-08,1764.757997716362,4.122712176905734,2.9779061702450758,0.2854994770556672,72.6875,0.0801167517490999,644575694.8697262,1.944431170602046e-06,0.7975716719198085,2.647284867039513,0.0090759584746633,0.0001317988851813,0.0049497635933806,0.5483950855124735,0.0010512094678126,-2.5160470778316704e-05,0.0369939192833374,643429.7411617087,0.0019478942287519,0.0090759584746633,0.1320336206475693,0.5425876379013062,0.0005255403229966,3.911431789398194,2.6314356327056885,9,0.1941723972558975,-3.286644458770752,1.6252714395523071,0.0566037735849056,0.0277056284248828,231.40927519748715
25,location_176,6.51739966848054,0.0028892233967781,15.521918296813965,7.021960186648357e-07,1.0228397846221924,0.1975608781624906,1.3566489053236126,1.3566489052085562,1.8343474678412268,2.3069597993661626,8.132306234993884,1.4732256640787185,1.4606391130378428e-05,1.1242131353839112e-05,0.040480768124582,0.0603965962208859,1.083851657313062e-05,0.2369883358478546,1.8900686502456665,15,3.977466671528994e-07,-2.1232843919715666e-07,7.89146118197034e-09,2163.1956343592237,3.62249032962723,2.949676258352256,0.3436085725775394,14.0,0.055501282820004,1299559058.452318,7.062306509779277e-07,1.1892646525423147,2.8162645912137645,0.0111933286351891,5.074675364124936e-05,0.0055037555037555,0.5899716873985755,0.0011024053968212,-0.0005884952590425,0.0606215452221692,468879.4867021373,0.001957407970313,0.0111933286351891,0.1406510747677279,0.5961533188819885,0.0008220459567382,3.709630727767944,2.828063488006592,9,0.8439785242080688,-1.009245991706848,0.902481973171234,0.0,0.0,231.40927519748715
26,location_184,6.775797065731167,0.006922694388777,17.385717391967773,2.7633321906250785e-06,1.2732205390930176,0.1499442402194984,1.1608087497796955,1.1608087494110837,1.5861351891901976,1.921525014616409,3.616719904064551,2.1271179843792747,4.60758965759589e-05,3.345360506884498e-05,0.0308967844023515,0.08401590172075,2.3422604499501176e-05,0.216941624879837,1.853729248046875,19,1.3413186788494158e-06,-1.2309478464414554e-08,5.8204467252919065e-08,1950.7387528483537,4.107206751713108,3.030556351241401,0.3795122366826644,8.0,0.048908090441804,531172439.5713297,2.361394288732057e-06,1.2412966078646217,2.897414320687141,0.0099926765340733,0.0001384689330057,0.0051713947990543,0.5756448076073802,0.0008994889300491,-8.254750523339622e-06,0.0261748386830633,792084.8117798598,0.001583552097919,0.0099926765340733,0.0928573303226852,0.5740106701850891,0.0002858402149286,3.683382034301758,2.706148624420166,9,0.7096715569496155,-1.4791553020477295,1.6408253908157349,0.12,0.0266666673123836,231.40927519748715
27,location_187,6.763035983518102,0.0010554821928963,-80.19493865966797,6.271611425745505e-07,1.2409764528274536,0.0421164465451012,1.1823812819600217,1.182381275667973,1.399210616381017,1.7460713618935764,3.596780544928425,2.758255414431529,6.192430850981978e-06,3.855227959759233e-06,0.0089355986765217,-0.2929180362610172,2.5047700546565466e-05,0.2153465449810028,1.6815600395202637,10,4.950030783020285e-07,-3.6812238376539334e-08,1.1792584182580074e-08,1802.6631028180427,5.614769114765942,2.948445478768266,0.2012785712366435,9.25,0.0112438953199808,1649536371.9767327,1.0014930452155025e-06,0.5934238293853735,2.33082162697358,0.006618556146858,9.469287514133218e-05,0.0037673135157411,0.5653124937375036,0.0007143054647451,-5.312125202828696e-05,0.0245561996577347,1143104.1897763486,0.00144518690444,0.006618556146858,0.1366448882255721,,0.000510478450451,3.1753194332122803,2.450610399246216,9,0.8040763139724731,-1.111477255821228,2.225273609161377,0.9992105263157894,0.4998025596141815,231.40927519748715
28,location_188,6.89924135806411,0.0011182436719536,16.492332458496094,3.256169875953674e-07,1.0142221450805664,0.1213517079475697,1.2634411395372642,1.2634411392481504,1.6698290300130356,3.0235972491574774,5.483113145162826,1.7247432616317222,5.485447291175838e-06,4.546016613482529e-06,0.0317789574456867,0.0670466076886217,3.847868811135413e-06,0.1873823702335357,1.8895772695541384,13,1.45164086164668e-07,-1.2112110094025632e-09,1.502051237082356e-09,2223.075109591711,3.876254916919096,3.0691775143386217,0.3257691791238221,118.22222222222224,0.0398573003266654,5042189374.545388,3.972190691563746e-07,1.0255452498065232,2.799259284315489,0.0080165912518853,2.5692758571287478e-05,0.0042121373436252,0.5942995347637667,0.0008410191021121,-7.017237456463893e-06,0.0504171282399425,870307.0028808118,0.0023013187127374,0.0080165912518853,0.1488529402500465,0.5253340601921082,0.0006233644671738,3.453354597091675,2.624744176864624,9,0.9337455630302428,-0.4380581080913543,2.159691572189331,0.998837547224644,0.3331394791603088,231.40927519748715
29,location_191,6.871983640155121,0.0009192447760142,1.9854302406311035,8.29510042876791e-07,1.0541014671325684,0.0273480262629398,0.7571193231263383,0.7571193226099875,1.0012479331833823,2.001493572773352,5.116604593895421,-0.6578606294038907,2.0834955975601588e-05,7.065082726853689e-06,0.0087968581390267,0.0152594583082513,0.0001457832549931,0.1948353946208953,1.6204822063446045,7,1.345343725315169e-06,-2.1613653871340325e-07,3.915967301026586e-07,1997.099901377835,5.346839572663787,2.6802660785089456,0.2020832119935379,88.88888888888887,0.0141447140856503,366081138.33426994,3.3041828583566025e-06,0.5138604337870623,2.096009346386196,0.0110374149659863,0.0005433987248716,0.0056109532420563,0.6630288106014385,0.0005680741068175,-9.126409075005512e-05,0.0698204325384687,866973.0812290225,0.0013951978987386,0.0110374149659863,0.2294512109202571,0.3121994435787201,0.0009357014205306,2.093965530395508,2.4772422313690186,9,0.758868932723999,-1.3682870864868164,1.6622897386550903,0.7828947368421053,0.1254612505435943,231.40927519748715
30,location_193,6.482426446230381,0.0036075101234018,12.199825286865234,1.2959157800196408e-06,1.117951273918152,0.1663880256195253,1.963057562039972,1.9630575620110609,2.5736797107658096,3.77341717086494,18.036894900426365,6.082117885795919,2.2987404537211376e-05,1.9390165580723817e-05,0.0369612702505624,0.065573700834738,1.2931389392178971e-05,0.2382059097290039,1.8480136394500728,19,7.944658709104361e-07,-2.152227560215206e-08,1.8683259641435425e-08,2296.326299189245,3.571687789530504,3.097464781666293,0.3666529383404213,24.0,0.0875495217072184,787164758.5770189,1.3789097216993384e-06,1.006325818440048,2.809309832427261,0.0107635676842429,8.172165008886966e-05,0.0052844356147996,0.5240470704650612,0.0012774960326078,-3.4607693993936404e-05,0.0483082454006922,489532.2785378606,0.0022172779561076,0.0107635676842429,0.1314078881310301,0.5707359313964844,0.0007640679832547,3.24202561378479,2.7995738983154297,9,0.7289113402366638,-1.4655131101608276,1.2457903623580933,0.0,0.0,231.40927519748715
31,location_207,6.408888072215943,0.0074733197689056,17.822153091430664,4.546298725927045e-06,1.0597959756851196,0.1729567970064671,1.4004012274178337,1.4004012272901007,1.939796963026584,3.1483768228743547,7.495269641703534,2.0222925389645248,5.576432742726567e-05,3.457780391658005e-05,0.0309541745837077,0.0824598249989542,5.762287401012145e-05,0.2187171727418899,1.8800551891326904,15,1.6888959849763184e-06,-2.6266463091164786e-07,1.185643094219482e-07,2099.503699491522,4.21424540481243,3.014017932230717,0.3457602710981799,1.0,0.026113643263989,470463317.1772316,2.704527981371271e-06,1.314038645032784,2.981323134907475,0.0095663265306122,0.0002052396292082,0.004976064499874,0.5946122660605951,0.0009375027327899,-0.0001458046314454,0.0365336662577393,847532.0414468524,0.001501277996018,0.0095663265306122,0.1139281018506118,0.7711637616157532,0.0001307165221078,3.731886386871338,2.7836034297943115,9,0.848250687122345,-1.013831615447998,0.1569364666938781,0.0,0.0,231.40927519748715
32,location_237,6.823140805701522,0.0043953354470431,11.613749504089355,1.4268230188463349e-06,0.9204357266426086,0.0812653888815961,1.4027473135351496,1.402747312993339,1.9059287991066327,1.8322252667727004,4.490100594547592,1.9216069261125608,2.1494807810995557e-05,2.127380560779102e-05,0.0305637834528208,0.0562117006618119,2.9889448342146352e-05,0.1742265522480011,1.8317660093307493,23,5.847929696415092e-07,-1.830590583648237e-07,5.19320030187851e-08,2116.164769240411,3.8631396503687783,2.7639087273523666,0.3582984538155442,40.22222222222222,0.0427835453227887,846126862.3909286,1.0724156509965816e-06,0.7483966191819778,2.3006769480310623,0.0109574000878348,0.0001776580096043,0.0055927164622816,0.6930254617946019,0.0008315524809485,-0.0002603027819314,0.1050050379287807,595042.4576835535,0.0015249326820361,0.0109574000878348,0.2526226724149017,0.4385727643966675,0.0018000814598053,2.599078893661499,2.5401625633239746,9,0.1887732297182083,-3.2744011878967285,1.4867092370986938,0.2409638554216867,0.0772200748324394,231.40927519748715
33,location_240,6.485995913535137,0.015507411211729,14.992934226989746,3.7248478292895015e-06,0.9535661339759828,0.1765851019932223,1.9057497861953352,1.9057497861427588,2.4372866703255167,4.0078756384456415,14.50687733340325,2.669511581795606,8.380738783309027e-05,7.06392127103328e-05,0.0360412628070567,0.0682960537468525,6.67483764118515e-05,0.2220643460750579,1.8981627225875852,19,2.267519428566757e-06,-9.14631664973967e-08,2.993856769338465e-07,2186.974451513077,3.603347792918105,2.961931525419983,0.3281515056174934,20.666666666666668,0.0690638609679401,284446003.4075456,5.192199948778773e-06,1.0351436739131472,2.802912309457868,0.0095686864014801,0.0003676866240901,0.004960708344278,0.5662848846245805,0.0009751829023653,-3.933521319933215e-05,0.0553733962516068,661400.871019955,0.0022329884786491,0.0095686864014801,0.1581295009915307,0.6716457009315491,0.0006485020276159,3.74328088760376,2.7893943786621094,9,0.3318057656288147,-2.9071133136749268,1.313696265220642,0.0,0.0,231.40927519748715
34,location_241,6.927050747375712,0.0391889028251171,32.848392486572266,8.55002690514084e-06,1.2592583894729614,0.0527622218310509,1.3014129535555066,1.301412953532637,1.6422742506884196,1.9756168760393824,5.17839420597181,3.802374600262462,0.0002236018811885,0.0001380939422546,0.0127676517694692,0.1157511157893753,0.0002796881599351,0.2094167321920395,1.6649277210235596,15,1.503588702496376e-05,-1.887730316097623e-06,5.5375096596824345e-06,1644.2523094573644,4.692025180558761,2.9645206096045777,0.2264549995800815,28.64,0.0427639971051895,44186391.888002805,2.8109149147781055e-05,0.6835190435917197,2.455961061208798,0.0096823928461301,0.0018061885829423,0.0052376230375551,0.536279885532155,0.0008585956922654,-0.000107795236057,0.0180565091043164,773800.2907857065,0.0016051194238348,0.0096823928461301,0.1031389577857598,1.0407859086990356,5.000882811145857e-05,3.376417398452759,2.512068748474121,9,0.311744213104248,-2.9212379455566406,1.2678251266479492,0.2121212121212121,0.0799999982118606,231.40927519748715
35,location_245,6.898827642313777,0.0016596296336501,6.9710373878479,0.0,1.085523247718811,0.052662417296358,0.8544330596454194,0.8544330586024309,1.2330037813621864,1.5593688864059785,3.3789504738077474,1.9767570540799435,1.4682401511922905e-05,5.658526391894014e-06,0.0167141313260981,0.0237677665613857,2.6470965167391117e-05,0.2151263803243637,1.728515386581421,16,8.575751883621311e-07,-1.4738288893322292e-07,3.409935408352846e-08,2054.075953046136,4.073362188330309,2.909718900137573,0.2705417566426482,104.66666666666669,0.0403805211406144,741228172.761631,1.3590581392946285e-06,0.6177819815540077,2.363845115922472,0.0072560129509713,0.0001487039215455,0.003983715047206,0.5962487597299785,0.0009762931735895,-0.0001677857826723,0.0441938916915649,651094.2622623355,0.001547198681221,0.0072560129509713,0.1692896736465096,0.5674762725830078,0.0007696825196035,2.800140142440796,2.581074476242065,9,0.8100060820579529,-1.1315737962722778,1.9093059301376345,0.9326923076923076,0.2412935346364975,231.40927519748715
36,location_263,6.4030767733733365,0.0037286742590367,10.266403198242188,4.4730776949108986e-07,0.8236881494522095,0.12574676227592,1.1708232318275378,1.1708232317356166,1.6601338167018438,1.9389197799610047,5.80513833425091,1.5150861799416286,2.3485127736921907e-05,1.593346682432495e-05,0.0244520075953643,0.0438707861721406,3.797180033870973e-05,0.2316440790891647,1.82618510723114,19,4.6307260070082e-07,-8.732960224064939e-08,5.8285041836943956e-08,2178.712201653253,3.518646973418151,2.9046546998343774,0.2765331995608316,10.888888888888888,0.0368095506385691,857879781.1640282,1.732949066136244e-06,1.312753020446604,2.870707775609254,0.0099187994655154,0.0001629418406923,0.0050936632747456,0.613283813440123,0.0004821663167684,-9.093043526608627e-05,0.0631906282276766,823907.8718726143,0.001804403152959,0.0099187994655154,0.1696603658098635,0.7774659395217896,0.0004194644861854,3.2522459030151367,2.743739366531372,9,0.4840635955333709,-2.420050859451294,1.5087430477142334,0.8809523809523809,0.1561181396245956,231.40927519748715
37,location_268,6.445251307759493,0.0034362201113253,7.290934085845947,0.0,0.975640058517456,0.1079845492461311,1.6892869050909392,1.689286904163208,2.4447695488923347,3.099342029292098,16.236610526159204,10.733343928400105,2.6990417145711376e-05,2.07390875797131e-05,0.0232910763743107,0.044004008408975,3.160109554301016e-05,0.2450466305017471,1.7395371198654177,17,1.1983407894906897e-06,-4.4249039276664304e-08,6.391046519587495e-08,2213.6345867867835,3.8523649063053127,3.1415345806955126,0.3286251480984516,16.666666666666668,0.0526133234356607,529626659.1197361,2.479731679292908e-06,1.287760873161958,2.9881706993105563,0.0112284913965586,0.000149895275075,0.0055228758169934,0.5100790307626595,0.0010341633382662,-3.818672502888063e-05,0.0475980961299411,613706.9471670244,0.0021399985927878,0.0112284913965586,0.1293590292235335,0.6593043804168701,0.0004669859772548,2.843017578125,2.796541452407837,9,0.5535344481468201,-2.176625490188598,1.3429546356201172,0.975609756097561,0.4938271641731262,231.40927519748715
38,location_270,6.784927763750274,0.0076348995789885,17.128503799438477,3.102475659488846e-06,0.9075797200202942,0.0416604670571504,1.2071926924172434,1.2071926913339492,1.6329110962213866,3.3862892280187227,7.333799170665022,1.5456901588822194,3.53477057197793e-05,3.387262639709121e-05,0.0207710646354338,0.0759913991613093,9.994571882998572e-05,0.1423430889844894,1.8400708436965945,15,1.0816166154532757e-06,-9.550494967829789e-08,2.3319194992575914e-07,1904.3819417861048,3.6923950398228143,2.5834476351004194,0.2860427655952373,14.22222222222222,0.0128590985455127,356716413.63370955,2.113332672957441e-06,0.7210673205743149,2.191062376401225,0.011049257759784,0.0004027627135291,0.0055927164622816,0.7271515852823558,0.0006356145880953,-5.6123677810918223e-05,0.0805294170070195,607019.4337310779,0.0012419049635914,0.011049257759784,0.2366844676918463,0.4517941176891327,0.0003100936010014,2.5617215633392334,2.290720224380493,9,0.1909588277339935,-3.181694507598877,2.0699148178100586,0.3732651570489408,0.1009722203016281,231.40927519748715
39,location_280,6.75327581233876,0.0009798206156119,19.003061294555664,2.554109883590172e-07,1.0999358892440796,0.2732777225189907,2.587253517802984,2.5872535175050526,3.250701821517469,7.308510247398174,58.32150918789371,3.0847313118307245,5.16886213586254e-06,4.5253523681676455e-06,0.0418559276607574,0.0877665038102188,3.408114707781351e-06,0.2856781184673309,1.8183406591415403,15,1.5747573396162545e-07,-8.920411668742e-09,5.612412400134926e-10,2425.129160134461,3.347431705020901,3.046056104947745,0.3514701921168128,20.222222222222225,0.0603918235281689,4011313118.793215,2.60210016012868e-07,0.9771101912463422,2.9333747177680314,0.0116930171277997,1.3692730002000975e-05,0.0054731117475194,0.494095355959238,0.0012752693713454,-7.223919374211196e-05,0.0368066371222715,495334.1636585365,0.0021072316977222,0.0116930171277997,0.1108864108497394,0.6786539554595947,0.0002608185750432,4.211482048034668,2.8842177391052246,9,0.3154913187026977,-2.998677492141724,0.997586727142334,0.4666666666666667,0.3181818127632141,231.40927519748715
40,location_282,6.898455927516192,0.0002608590875752,18.59688377380371,8.00029695824378e-08,1.1857424974441528,0.1325612227229198,1.640109026537061,1.6401090256587818,2.1712458586761367,2.750919206141503,11.552746994069642,2.175015637882533,1.4112520626552438e-06,1.180959462554476e-06,0.0326913022455873,0.0841924265256291,6.729419510520529e-07,0.2235497534275055,1.8795312643051147,19,4.110717736481008e-08,-1.8360438210279651e-09,5.206044263411085e-11,1872.7196683272064,3.856346297857311,3.103725132649793,0.3241431373567605,16.0,0.0584076770176199,17356670164.43866,8.678869021690269e-08,0.9954102253028072,2.8604307171598355,0.0078316326530612,4.263733896173923e-06,0.0042577030812324,0.5090554911024833,0.0009522482627702,-4.253195930457041e-05,0.0279365589656778,749262.3058618102,0.0020104610341201,0.0078316326530612,0.098769446362279,0.555342435836792,0.00026927064755,4.049719333648682,2.761305809020996,9,0.3063179552555084,-3.0935516357421875,1.1136795282363892,0.0,0.0,231.40927519748715
41,location_287,7.000375463673378,0.0064124097116291,23.16370964050293,4.080360554326035e-06,0.9574143886566162,0.0930370565942318,1.5366059760375246,1.5366059757437585,1.8608662573060248,2.39974547872973,5.7048364937071545,2.279846545556272,2.859492270257391e-05,2.5803527434753448e-05,0.0190791183590009,0.0932107852708812,2.4491380827385e-05,0.2094441056251526,1.767787218093872,15,6.262004425475638e-07,-4.95552143789337e-07,5.2108252383243716e-08,1644.3315865087689,4.487211584092244,2.955910329265558,0.2566119626967196,50.1875,0.0449374682663555,567959207.1980692,3.200123630132338e-06,0.7886701023825352,2.587610294422725,0.0078630897317298,0.0001611514981509,0.0045188640946632,0.5525362299308875,0.0004178280795774,-0.0003306538678033,0.0231993060441043,851202.5117358174,0.0021352611911458,0.0078630897317298,0.1075272626051228,0.6968478560447693,0.0001459405320929,3.8977649211883545,2.559369802474976,9,0.2268618792295456,-3.1795332431793213,1.9158110618591309,0.0320733104238258,0.0068480013869702,231.40927519748715
42,location_288,6.941406688913391,0.0016331782098859,16.273096084594727,3.59734301014214e-07,0.9890257716178894,0.1561075643580395,0.9873641876961352,0.987364184957343,1.3607403595473604,1.9528834108333624,3.331298801571423,1.2673424685224637,8.044064315981814e-06,7.238734627712517e-06,0.0327879982224822,0.0721272195984883,4.5721271817456e-06,0.2146271020174026,1.878806471824646,19,2.404497785065347e-07,-4.9324045696620896e-08,2.1156474347980543e-09,1911.3615137560116,3.588434684617896,2.9807631557459437,0.3093126459648442,4.0,0.0666696724877191,2069004027.551521,4.676438132369267e-07,1.145040707073606,2.854657219914087,0.0123829658713379,2.718678619694399e-05,0.0061128526645768,0.5565927046162392,0.0009800917833518,-0.0002010486256717,0.0351502187228711,507596.90761630016,0.0019061521385317,0.0123829658713379,0.1108154311327846,0.5373968482017517,0.0005708582466468,3.5307364463806152,2.701393842697144,9,0.284302145242691,-3.1281368732452397,2.2029836177825928,0.5142453496585825,0.0509678982198238,231.40927519748715
43,location_289,6.61684773973084,0.0074542802758514,13.866761207580566,1.7791004438549862e-06,1.279334306716919,0.0576081107599734,1.6932020408632713,1.6932020400251122,2.213369172993015,4.559046218362311,12.98450496428609,2.194586697742035,3.460589870549202e-05,3.447911453793861e-05,0.0283550179179447,0.0641393125358783,5.935524313827045e-05,0.1487170308828354,1.8675620555877688,19,1.3086003655870118e-06,-5.933017927770727e-08,1.513675850631382e-07,1893.4137351038237,3.655438386596504,2.730136659246764,0.3289055775453499,12.666666666666666,0.0199901028612938,359814144.8944469,2.2957111614551955e-06,0.7200440784073315,2.157682630825021,0.0099738675958188,0.0003332682868974,0.0052470737473332,0.6807084772430053,0.0010723026799294,-4.861679154125357e-05,0.1016374138502114,439104.4811770709,0.0018811681171358,0.0099738675958188,0.2730890902853873,0.4199872612953186,0.0011277818121016,2.5800793170928955,2.352660655975342,9,0.1967736482620239,-3.12815260887146,1.8799482583999636,0.1057971014492753,0.0571235865354537,231.40927519748715
44,location_301,6.714336231992672,0.0142653426155447,19.82955551147461,4.6176855903468095e-06,1.0447050333023071,0.1117212428256021,1.6938906990046452,1.693890698633549,2.178548407755335,4.359564307499974,11.149655648266585,2.2070042746548637,6.90577764839162e-05,6.743459269920038e-05,0.0341670164562496,0.0937371204464793,4.8886613512877375e-05,0.1895801126956939,1.852534532546997,15,1.945825859338079e-06,-3.442550123642692e-07,1.869286781143839e-07,2053.6689622239664,4.2408574688621625,2.9831422492271344,0.3508738441534121,18.0,0.0367195545426911,245626394.49315432,5.190930768390679e-06,0.914662282935895,2.637767608942559,0.0104768616396523,0.0003252854675523,0.005269803296119,0.5800299029155775,0.0009627706339695,-0.0001703331614356,0.0457629154496724,496427.8756849558,0.0025684085519363,0.0104768616396523,0.1609472420694623,0.5002648830413818,0.0003708928416017,3.374565362930298,2.60610294342041,9,0.2154049724340438,-3.1506049633026123,2.0392990112304688,0.0799065420560747,0.0226572547107934,231.40927519748715
45,location_302,6.975123684320083,0.0067132413387298,25.0596981048584,4.296650899959786e-06,1.1047040224075315,0.0595186577719703,1.5796720638290858,1.5796720636829775,1.8937943131087505,2.238801836493722,5.42749078355052,2.464958354499493,3.435773649940188e-05,2.852095392924525e-05,0.0157006235847063,0.1064657614411977,4.413870192365721e-05,0.199048563838005,1.7151333093643188,15,1.912971083527714e-06,-4.049133937661755e-07,1.1759168271202097e-07,1914.879727856956,4.827762588242744,2.9788618260294304,0.2463596080344722,5.1875,0.0387682293578188,298357486.68602467,3.3856306592260017e-06,0.6960823237687094,2.4592978475186915,0.0085414739438791,0.0002664157090761,0.0046160962072155,0.5534074509386092,0.0008742133756315,-0.0001850423610995,0.0245580946617295,652871.7939914322,0.0015472076747309,0.0085414739438791,0.1217499695790156,0.7468355894088745,7.763414760120213e-05,3.275884866714477,2.5003132820129395,9,0.2163240164518356,-3.2818679809570312,1.3041867017745972,0.3846153846153846,0.1829268336296081,231.40927519748715
46,location_311,6.757661395017505,0.008371296338737,15.918574333190918,3.037065084754431e-06,0.9645256996154784,0.0563736938447852,1.2237755006806423,1.2237754996462429,1.6242409085627123,3.321333767168664,8.174459517458194,1.6980447959107103,3.833591736274178e-05,3.760762957988328e-05,0.0241282281931437,0.0715132818570131,7.5730167736765e-05,0.1649180948734283,1.8584208488464355,5,1.1917306139523422e-06,-1.4111843918950232e-07,1.851054623406777e-07,1787.5075917524591,3.8755961811536808,2.69596203917489,0.33100852395752,28.25,0.0182892964143578,374473562.2125571,2.374662821108342e-06,0.8020954093719239,2.2968841168193666,0.0122967479674796,0.0003518874106661,0.0062861890349873,0.692591996016277,0.0007501073237024,-8.882378122771417e-05,0.0733347581960001,594943.6676874056,0.0014946767084114,0.0122967479674796,0.2214874102360856,0.4661744236946106,0.0004556647327262,2.718453884124756,2.436577081680298,9,0.158761128783226,-3.271971702575684,2.0357608795166016,0.1871428571428571,0.0651884749531745,231.40927519748715
47,location_315,6.838219753199758,0.003442654851824,21.84166717529297,9.209646094632262e-07,1.045862317085266,0.2112598461555662,1.7887426606084844,1.7887426604366756,2.215957160712027,2.778662342785946,8.472314247282823,2.144599437406,1.6562164947497848e-05,1.632413021157575e-05,0.0421915199474074,0.1035669857162385,6.623864010180114e-06,0.2115720212459564,1.9052743911743164,19,4.4038663836969163e-07,-3.4355050590986794e-08,6.015045305037165e-09,2108.0850180582256,3.7627605533144566,3.0396116589303315,0.317618816554786,62.0,0.100422435448246,1155708650.0364478,8.532899202158789e-07,0.9081034127383476,2.872484172079259,0.0091378905332393,4.331760733978666e-05,0.0047389479207661,0.5209228168339635,0.00112188643035,-8.75195975943194e-05,0.0390362777116893,453663.2646986423,0.0021737588807644,0.0091378905332393,0.110351745323452,0.5962838530540466,0.0003860193537548,4.140135288238525,2.741384506225586,9,0.2049285322427749,-3.3277595043182373,1.5353026390075684,0.1274509803921568,0.1171171143651008,231.40927519748715
